state;date;primeira_dose;segunda_dose;terceira_dose
Distrito Federal;08/06/2021;6838;275;0
Distrito Federal;09/06/2021;12171;259;0
Distrito Federal;10/06/2021;11032;194;0
Distrito Federal;11/06/2021;8446;170;0
Distrito Federal;12/06/2021;5181;23;0
Distrito Federal;13/06/2021;5073;14;0
Distrito Federal;14/06/2021;19423;191;0
Distrito Federal;15/06/2021;19261;151;0
Distrito Federal;16/06/2021;18337;249;0
Distrito Federal;17/06/2021;23200;450;0
Distrito Federal;18/06/2021;22712;988;0
Distrito Federal;19/06/2021;3971;169;0
Distrito Federal;20/06/2021;4024;80;0
Distrito Federal;21/06/2021;8322;1140;0
Distrito Federal;22/06/2021;8468;651;0
Distrito Federal;23/06/2021;5939;735;0
Distrito Federal;24/06/2021;7951;596;0
Distrito Federal;25/06/2021;7446;559;0
Distrito Federal;26/06/2021;3700;76;0
Distrito Federal;27/06/2021;3788;69;0
Distrito Federal;28/06/2021;16628;1900;0
Distrito Federal;29/06/2021;14841;1168;0
Distrito Federal;30/06/2021;10997;1024;0
Distrito Federal;01/07/2021;7216;1239;0
Distrito Federal;02/07/2021;11665;2981;0
Distrito Federal;03/07/2021;3004;273;0
Distrito Federal;04/07/2021;3971;109;0
Distrito Federal;05/07/2021;11721;1527;0
Distrito Federal;06/07/2021;10068;1140;0
Distrito Federal;07/07/2021;15572;2421;0
Distrito Federal;08/07/2021;16569;3352;0
Distrito Federal;09/07/2021;6340;5871;0
Distrito Federal;10/07/2021;1876;419;0
Distrito Federal;11/07/2021;1909;253;0
Distrito Federal;12/07/2021;6415;4975;0
Distrito Federal;13/07/2021;9054;3552;0
Distrito Federal;14/07/2021;9562;2298;0
Distrito Federal;15/07/2021;4915;4665;0
Distrito Federal;16/07/2021;1882;9658;0
Distrito Federal;17/07/2021;1598;1726;0
Distrito Federal;18/07/2021;1841;1846;0
Distrito Federal;19/07/2021;6845;10903;0
Distrito Federal;20/07/2021;8782;5415;0
Distrito Federal;21/07/2021;11343;5309;0
Distrito Federal;22/07/2021;11833;7175;0
Distrito Federal;23/07/2021;53603;12786;0
Distrito Federal;24/07/2021;29475;3814;0
Distrito Federal;25/07/2021;12449;2337;0
Distrito Federal;26/07/2021;2623;9545;0
Distrito Federal;27/07/2021;1706;14240;0
Distrito Federal;28/07/2021;1419;12698;0
Distrito Federal;29/07/2021;29984;11511;0
Distrito Federal;30/07/2021;7714;12555;0
Distrito Federal;31/07/2021;356;7192;0
Distrito Federal;01/08/2021;269;3358;0
Distrito Federal;02/08/2021;1196;12316;0
Distrito Federal;03/08/2021;66020;6946;0
Distrito Federal;04/08/2021;37909;6397;0
Distrito Federal;05/08/2021;20706;6643;0
Distrito Federal;06/08/2021;14479;6039;0
Distrito Federal;07/08/2021;3424;1716;0
Distrito Federal;08/08/2021;1204;843;0
Distrito Federal;09/08/2021;11106;7824;0
Distrito Federal;10/08/2021;64933;6774;0
Distrito Federal;11/08/2021;37043;7667;0
Distrito Federal;12/08/2021;78999;6479;0
Distrito Federal;13/08/2021;44546;6452;0
Distrito Federal;14/08/2021;10314;2024;0
Distrito Federal;15/08/2021;2911;1087;0
Distrito Federal;16/08/2021;25817;6480;0
Distrito Federal;17/08/2021;45207;5347;0
Distrito Federal;18/08/2021;26324;5982;0
Distrito Federal;19/08/2021;14270;12686;0
Distrito Federal;20/08/2021;8837;12082;0
Distrito Federal;21/08/2021;212;3086;0
Distrito Federal;22/08/2021;108;1945;0
Distrito Federal;23/08/2021;4045;11917;0
Distrito Federal;24/08/2021;23523;9917;0
Distrito Federal;25/08/2021;11383;8299;0
Distrito Federal;26/08/2021;6268;12683;0
Distrito Federal;27/08/2021;5971;10209;0
Distrito Federal;28/08/2021;1039;2032;0
Distrito Federal;29/08/2021;557;926;0
Distrito Federal;30/08/2021;6046;9181;0
Distrito Federal;31/08/2021;4967;16793;0
Distrito Federal;01/09/2021;3694;14580;0
Distrito Federal;02/09/2021;3307;12377;0
Distrito Federal;03/09/2021;3285;10364;0
Distrito Federal;04/09/2021;394;1919;0
Distrito Federal;05/09/2021;190;1360;0
Distrito Federal;06/09/2021;2049;10362;0
Distrito Federal;07/09/2021;307;781;0
Distrito Federal;08/09/2021;1218;31891;0
Distrito Federal;09/09/2021;1038;31311;0
Distrito Federal;10/09/2021;11920;21781;0
Distrito Federal;11/09/2021;1675;4950;0
Distrito Federal;12/09/2021;641;2080;0
Distrito Federal;13/09/2021;6837;15978;0
Distrito Federal;14/09/2021;5404;14214;0
Distrito Federal;15/09/2021;22728;9667;0
Distrito Federal;16/09/2021;15208;8210;0
Distrito Federal;17/09/2021;8875;7753;0
Distrito Federal;18/09/2021;1775;1577;0
Distrito Federal;19/09/2021;457;654;0
Distrito Federal;20/09/2021;6046;7251;0
Distrito Federal;21/09/2021;12856;8609;0
Distrito Federal;22/09/2021;7804;8064;0
Distrito Federal;23/09/2021;5090;24603;0
Distrito Federal;24/09/2021;4435;17567;0
Distrito Federal;25/09/2021;744;4639;0
Distrito Federal;26/09/2021;282;2042;0
Distrito Federal;27/09/2021;3288;20244;0
Distrito Federal;28/09/2021;11047;19948;0
Distrito Federal;29/09/2021;7396;18172;0
Distrito Federal;30/09/2021;5239;14414;0
Distrito Federal;01/10/2021;3831;11522;1
Distrito Federal;02/10/2021;380;2290;0
Distrito Federal;03/10/2021;98;1115;0
Distrito Federal;04/10/2021;2822;10665;0
Distrito Federal;05/10/2021;2253;13651;0
Distrito Federal;06/10/2021;2135;24988;1
Distrito Federal;07/10/2021;1309;19469;0
Distrito Federal;08/10/2021;838;32707;0
Distrito Federal;09/10/2021;127;5678;0
Distrito Federal;10/10/2021;36;2870;0
Distrito Federal;11/10/2021;970;25112;0
Distrito Federal;12/10/2021;29;1924;0
Distrito Federal;13/10/2021;830;21909;4
Distrito Federal;14/10/2021;931;24267;0
Distrito Federal;15/10/2021;721;25257;0
Distrito Federal;16/10/2021;72;4558;0
Distrito Federal;17/10/2021;38;2322;0
Distrito Federal;18/10/2021;925;24051;0
Distrito Federal;19/10/2021;899;22570;0
Distrito Federal;20/10/2021;2415;19845;0
Distrito Federal;21/10/2021;2116;14761;0
Distrito Federal;22/10/2021;2039;18869;1
Distrito Federal;23/10/2021;291;3626;0
Distrito Federal;24/10/2021;200;2490;0
Distrito Federal;25/10/2021;2037;21032;0
Distrito Federal;26/10/2021;1977;22133;0
Distrito Federal;27/10/2021;1911;19345;0
Distrito Federal;28/10/2021;1635;16924;0
Distrito Federal;29/10/2021;1765;18673;0
Distrito Federal;30/10/2021;165;3007;0
Distrito Federal;31/10/2021;75;1589;0
Distrito Federal;01/11/2021;188;1897;0
Distrito Federal;02/11/2021;194;1604;0
Distrito Federal;03/11/2021;1703;21581;0
Distrito Federal;04/11/2021;1242;20618;0
Distrito Federal;05/11/2021;1400;20667;0
Distrito Federal;06/11/2021;164;3096;0
Distrito Federal;07/11/2021;62;1668;0
Distrito Federal;08/11/2021;1306;18325;0
Distrito Federal;09/11/2021;1307;22065;0
Distrito Federal;10/11/2021;1020;18149;0
Distrito Federal;11/11/2021;899;16666;0
Distrito Federal;12/11/2021;958;13256;0
Distrito Federal;13/11/2021;137;2804;0
Distrito Federal;14/11/2021;98;1553;0
Distrito Federal;15/11/2021;131;1708;0
Distrito Federal;16/11/2021;1094;16712;0
Distrito Federal;17/11/2021;1013;16375;0
Distrito Federal;18/11/2021;864;12401;0
Distrito Federal;19/11/2021;997;14924;0
Distrito Federal;20/11/2021;1689;8285;0
Distrito Federal;21/11/2021;46;671;0
Distrito Federal;22/11/2021;1085;15724;0
Distrito Federal;23/11/2021;958;15588;0
Distrito Federal;24/11/2021;972;13652;0
Distrito Federal;25/11/2021;983;12535;0
Distrito Federal;26/11/2021;942;12113;0
Distrito Federal;27/11/2021;480;3650;0
Distrito Federal;28/11/2021;51;696;0
Distrito Federal;29/11/2021;1042;12260;0
Distrito Federal;30/11/2021;46;669;0
Distrito Federal;01/12/2021;1238;13709;0
Distrito Federal;02/12/2021;1040;11670;0
Distrito Federal;03/12/2021;963;11421;0
Distrito Federal;04/12/2021;141;1490;0
Distrito Federal;05/12/2021;39;712;0
Distrito Federal;06/12/2021;994;10726;0
Distrito Federal;07/12/2021;1126;11073;0
Distrito Federal;08/12/2021;1130;11032;0
Distrito Federal;09/12/2021;951;11832;0
Distrito Federal;10/12/2021;852;11281;1
Distrito Federal;11/12/2021;79;979;0
Distrito Federal;12/12/2021;158;1454;0
Distrito Federal;13/12/2021;864;10757;0
Distrito Federal;14/12/2021;922;10686;0
Distrito Federal;15/12/2021;750;10584;0
Distrito Federal;16/12/2021;707;10521;1
Distrito Federal;17/12/2021;605;8768;0
Distrito Federal;18/12/2021;172;1360;0
Distrito Federal;19/12/2021;25;471;0
Distrito Federal;20/12/2021;668;10743;0
Distrito Federal;21/12/2021;494;19975;1
Distrito Federal;22/12/2021;437;17936;0
Distrito Federal;23/12/2021;369;13335;0
Distrito Federal;24/12/2021;90;2624;0
Distrito Federal;25/12/2021;1;5;0
Distrito Federal;26/12/2021;2;9;0
Distrito Federal;27/12/2021;539;16376;1
Distrito Federal;28/12/2021;638;16894;2
Distrito Federal;29/12/2021;554;13197;0
Distrito Federal;30/12/2021;368;9491;4
Distrito Federal;31/12/2021;102;2708;0
Espírito Santo;01/01/2021;5;2;0
Espírito Santo;02/01/2021;0;1;0
Espírito Santo;03/01/2021;1;23;0
Espírito Santo;04/01/2021;1;10;0
Espírito Santo;05/01/2021;5;16;0
Espírito Santo;06/01/2021;1;14;0
Espírito Santo;07/01/2021;0;8;0
Espírito Santo;08/01/2021;2;0;0
Espírito Santo;09/01/2021;0;3;0
Espírito Santo;10/01/2021;2;15;0
Espírito Santo;11/01/2021;2;8;0
Espírito Santo;12/01/2021;5;5;0
Espírito Santo;13/01/2021;0;8;0
Espírito Santo;14/01/2021;2;7;0
Espírito Santo;15/01/2021;1;6;0
Espírito Santo;16/01/2021;0;3;0
Espírito Santo;17/01/2021;2;8;0
Espírito Santo;18/01/2021;57;2;0
Espírito Santo;19/01/2021;509;16;0
Espírito Santo;20/01/2021;4724;8;0
Espírito Santo;21/01/2021;5610;18;0
Espírito Santo;22/01/2021;4236;18;0
Espírito Santo;23/01/2021;1554;13;0
Espírito Santo;24/01/2021;536;4;0
Espírito Santo;25/01/2021;3716;11;0
Espírito Santo;26/01/2021;6826;32;0
Espírito Santo;27/01/2021;7785;9;0
Espírito Santo;28/01/2021;6656;9;0
Espírito Santo;29/01/2021;5504;7;0
Espírito Santo;30/01/2021;20;2;0
Espírito Santo;31/01/2021;16;2;0
Espírito Santo;01/02/2021;3744;18;0
Espírito Santo;02/02/2021;3939;10;0
Espírito Santo;03/02/2021;3446;22;0
Espírito Santo;04/02/2021;3501;7;0
Espírito Santo;05/02/2021;4661;7;0
Espírito Santo;06/02/2021;1051;0;0
Espírito Santo;07/02/2021;526;2;0
Espírito Santo;08/02/2021;2711;9;0
Espírito Santo;09/02/2021;4026;11;0
Espírito Santo;10/02/2021;4370;76;0
Espírito Santo;11/02/2021;3452;38;0
Espírito Santo;12/02/2021;3045;149;0
Espírito Santo;13/02/2021;990;29;0
Espírito Santo;14/02/2021;11;6;0
Espírito Santo;15/02/2021;269;28;0
Espírito Santo;16/02/2021;457;6;0
Espírito Santo;17/02/2021;1438;752;0
Espírito Santo;18/02/2021;1958;5586;0
Espírito Santo;19/02/2021;2720;5978;0
Espírito Santo;20/02/2021;1407;354;0
Espírito Santo;21/02/2021;82;28;0
Espírito Santo;22/02/2021;2397;4219;0
Espírito Santo;23/02/2021;3566;3539;0
Espírito Santo;24/02/2021;3842;3377;0
Espírito Santo;25/02/2021;2855;2930;0
Espírito Santo;26/02/2021;3910;2342;0
Espírito Santo;27/02/2021;2255;123;0
Espírito Santo;28/02/2021;126;18;0
Espírito Santo;01/03/2021;3430;1919;0
Espírito Santo;02/03/2021;5842;2792;0
Espírito Santo;03/03/2021;7501;2710;0
Espírito Santo;04/03/2021;4937;2071;1
Espírito Santo;05/03/2021;4645;1873;0
Espírito Santo;06/03/2021;2042;1368;0
Espírito Santo;07/03/2021;6;5;0
Espírito Santo;08/03/2021;3004;2148;0
Espírito Santo;09/03/2021;2347;2733;0
Espírito Santo;10/03/2021;2720;2760;0
Espírito Santo;11/03/2021;3010;2470;0
Espírito Santo;12/03/2021;3499;2589;0
Espírito Santo;13/03/2021;5682;252;0
Espírito Santo;14/03/2021;12;2;0
Espírito Santo;15/03/2021;3542;1294;0
Espírito Santo;16/03/2021;4403;1242;0
Espírito Santo;17/03/2021;3779;1627;0
Espírito Santo;18/03/2021;3805;1394;0
Espírito Santo;19/03/2021;8077;2048;0
Espírito Santo;20/03/2021;9186;996;0
Espírito Santo;21/03/2021;142;12;0
Espírito Santo;22/03/2021;3572;2106;0
Espírito Santo;23/03/2021;8343;3152;0
Espírito Santo;24/03/2021;15506;3391;0
Espírito Santo;25/03/2021;19721;2616;0
Espírito Santo;26/03/2021;16392;2349;0
Espírito Santo;27/03/2021;20782;621;0
Espírito Santo;28/03/2021;2316;213;0
Espírito Santo;29/03/2021;9317;2031;0
Espírito Santo;30/03/2021;20383;2105;0
Espírito Santo;31/03/2021;22034;2356;0
Espírito Santo;01/04/2021;10598;1071;0
Espírito Santo;02/04/2021;3929;122;0
Espírito Santo;03/04/2021;18697;381;0
Espírito Santo;04/04/2021;1643;37;0
Espírito Santo;05/04/2021;10271;2943;0
Espírito Santo;06/04/2021;15159;3137;0
Espírito Santo;07/04/2021;11751;2614;0
Espírito Santo;08/04/2021;8827;3573;0
Espírito Santo;09/04/2021;10673;3911;0
Espírito Santo;10/04/2021;29462;1516;0
Espírito Santo;11/04/2021;67;24;0
Espírito Santo;12/04/2021;5813;929;0
Espírito Santo;13/04/2021;9146;5151;0
Espírito Santo;14/04/2021;10270;4417;0
Espírito Santo;15/04/2021;8564;5352;0
Espírito Santo;16/04/2021;7924;7536;0
Espírito Santo;17/04/2021;19222;7875;0
Espírito Santo;18/04/2021;1933;174;0
Espírito Santo;19/04/2021;8383;6849;1
Espírito Santo;20/04/2021;10494;11720;0
Espírito Santo;21/04/2021;3116;5302;0
Espírito Santo;22/04/2021;7245;15096;0
Espírito Santo;23/04/2021;6486;11344;0
Espírito Santo;24/04/2021;4807;5824;0
Espírito Santo;25/04/2021;143;323;0
Espírito Santo;26/04/2021;4565;8246;0
Espírito Santo;27/04/2021;6254;6809;0
Espírito Santo;28/04/2021;4225;5047;0
Espírito Santo;29/04/2021;4000;4035;0
Espírito Santo;30/04/2021;2979;3636;0
Espírito Santo;01/05/2021;2207;1249;0
Espírito Santo;02/05/2021;90;28;0
Espírito Santo;03/05/2021;4194;2885;0
Espírito Santo;04/05/2021;6093;2353;0
Espírito Santo;05/05/2021;6921;3518;0
Espírito Santo;06/05/2021;10183;2045;0
Espírito Santo;07/05/2021;10986;3080;0
Espírito Santo;08/05/2021;12752;869;0
Espírito Santo;09/05/2021;75;106;0
Espírito Santo;10/05/2021;11344;1378;0
Espírito Santo;11/05/2021;13962;4901;0
Espírito Santo;12/05/2021;14898;4738;0
Espírito Santo;13/05/2021;16074;2998;0
Espírito Santo;14/05/2021;15310;3313;0
Espírito Santo;15/05/2021;10237;6438;0
Espírito Santo;16/05/2021;114;118;0
Espírito Santo;17/05/2021;12036;3920;0
Espírito Santo;18/05/2021;13066;12676;0
Espírito Santo;19/05/2021;14844;13343;0
Espírito Santo;20/05/2021;15464;17307;0
Espírito Santo;21/05/2021;15574;16775;0
Espírito Santo;22/05/2021;7124;17416;0
Espírito Santo;23/05/2021;68;3113;0
Espírito Santo;24/05/2021;8743;7047;0
Espírito Santo;25/05/2021;11621;5695;0
Espírito Santo;26/05/2021;11122;7068;0
Espírito Santo;27/05/2021;15939;5390;0
Espírito Santo;28/05/2021;14133;4444;0
Espírito Santo;29/05/2021;10275;3180;0
Espírito Santo;30/05/2021;537;639;0
Espírito Santo;31/05/2021;10908;2479;0
Espírito Santo;01/06/2021;14747;3482;0
Espírito Santo;02/06/2021;21780;4351;0
Espírito Santo;03/06/2021;23322;2371;0
Espírito Santo;04/06/2021;20105;2603;0
Espírito Santo;05/06/2021;12419;792;0
Espírito Santo;06/06/2021;247;23;0
Espírito Santo;07/06/2021;14860;2060;0
Espírito Santo;08/06/2021;19668;2096;0
Espírito Santo;09/06/2021;22113;1330;0
Espírito Santo;10/06/2021;20455;1452;0
Espírito Santo;11/06/2021;21922;1170;0
Espírito Santo;12/06/2021;26767;987;0
Espírito Santo;13/06/2021;10236;38;0
Espírito Santo;14/06/2021;17059;955;0
Espírito Santo;15/06/2021;19745;989;0
Espírito Santo;16/06/2021;17980;954;0
Espírito Santo;17/06/2021;19160;875;0
Espírito Santo;18/06/2021;14791;1069;0
Espírito Santo;19/06/2021;26619;5020;0
Espírito Santo;20/06/2021;3862;394;0
Espírito Santo;21/06/2021;9482;4749;0
Espírito Santo;22/06/2021;14988;6429;0
Espírito Santo;23/06/2021;15819;5116;0
Espírito Santo;24/06/2021;23664;6216;0
Espírito Santo;25/06/2021;16839;3271;0
Espírito Santo;26/06/2021;23723;12551;0
Espírito Santo;27/06/2021;70;206;0
Espírito Santo;28/06/2021;12799;6535;0
Espírito Santo;29/06/2021;18662;7103;0
Espírito Santo;30/06/2021;17664;7116;0
Espírito Santo;01/07/2021;14263;5330;0
Espírito Santo;02/07/2021;19884;4307;0
Espírito Santo;03/07/2021;38199;1611;0
Espírito Santo;04/07/2021;1321;103;0
Espírito Santo;05/07/2021;14313;7418;0
Espírito Santo;06/07/2021;35255;4374;0
Espírito Santo;07/07/2021;32902;4185;0
Espírito Santo;08/07/2021;18762;6007;0
Espírito Santo;09/07/2021;16452;8000;0
Espírito Santo;10/07/2021;32625;2323;0
Espírito Santo;11/07/2021;1510;30;0
Espírito Santo;12/07/2021;9589;4567;0
Espírito Santo;13/07/2021;20911;6513;0
Espírito Santo;14/07/2021;11799;5708;0
Espírito Santo;15/07/2021;9267;5747;0
Espírito Santo;16/07/2021;6172;5210;0
Espírito Santo;17/07/2021;14666;2386;0
Espírito Santo;18/07/2021;13;96;0
Espírito Santo;19/07/2021;2889;7356;0
Espírito Santo;20/07/2021;3763;8060;0
Espírito Santo;21/07/2021;6153;8315;0
Espírito Santo;22/07/2021;11294;10232;0
Espírito Santo;23/07/2021;11361;7717;0
Espírito Santo;24/07/2021;12371;3687;0
Espírito Santo;25/07/2021;245;25;0
Espírito Santo;26/07/2021;4786;11015;0
Espírito Santo;27/07/2021;3814;12205;0
Espírito Santo;28/07/2021;4445;11076;0
Espírito Santo;29/07/2021;9580;8950;0
Espírito Santo;30/07/2021;7508;13104;0
Espírito Santo;31/07/2021;10723;4120;0
Espírito Santo;01/08/2021;131;183;0
Espírito Santo;02/08/2021;3183;10762;0
Espírito Santo;03/08/2021;11058;10247;0
Espírito Santo;04/08/2021;16469;11597;0
Espírito Santo;05/08/2021;16422;12000;0
Espírito Santo;06/08/2021;13846;13938;0
Espírito Santo;07/08/2021;16429;4151;0
Espírito Santo;08/08/2021;123;7932;0
Espírito Santo;09/08/2021;5946;13842;0
Espírito Santo;10/08/2021;14702;13598;0
Espírito Santo;11/08/2021;18726;16643;0
Espírito Santo;12/08/2021;21432;18245;0
Espírito Santo;13/08/2021;18277;16616;0
Espírito Santo;14/08/2021;22243;13812;0
Espírito Santo;15/08/2021;13;259;0
Espírito Santo;16/08/2021;11984;12006;0
Espírito Santo;17/08/2021;19288;13910;0
Espírito Santo;18/08/2021;28647;19115;0
Espírito Santo;19/08/2021;34033;16006;0
Espírito Santo;20/08/2021;18177;16136;0
Espírito Santo;21/08/2021;103248;8878;0
Espírito Santo;22/08/2021;435;87;0
Espírito Santo;23/08/2021;7582;13673;0
Espírito Santo;24/08/2021;9646;20045;0
Espírito Santo;25/08/2021;10882;19128;0
Espírito Santo;26/08/2021;9391;18402;0
Espírito Santo;27/08/2021;6799;20846;0
Espírito Santo;28/08/2021;17672;30430;2
Espírito Santo;29/08/2021;178;726;0
Espírito Santo;30/08/2021;5145;16931;0
Espírito Santo;31/08/2021;6456;18078;0
Espírito Santo;01/09/2021;5649;20543;0
Espírito Santo;02/09/2021;7660;20695;0
Espírito Santo;03/09/2021;4595;21749;0
Espírito Santo;04/09/2021;7650;16887;0
Espírito Santo;05/09/2021;101;152;0
Espírito Santo;06/09/2021;1915;7320;0
Espírito Santo;07/09/2021;312;797;0
Espírito Santo;08/09/2021;4853;20549;0
Espírito Santo;09/09/2021;5685;22346;0
Espírito Santo;10/09/2021;3844;21037;0
Espírito Santo;11/09/2021;7023;13492;0
Espírito Santo;12/09/2021;76;991;0
Espírito Santo;13/09/2021;2963;14526;0
Espírito Santo;14/09/2021;5727;17805;0
Espírito Santo;15/09/2021;9807;17442;0
Espírito Santo;16/09/2021;18707;19290;0
Espírito Santo;17/09/2021;10988;19721;0
Espírito Santo;18/09/2021;17239;19001;0
Espírito Santo;19/09/2021;492;1247;0
Espírito Santo;20/09/2021;5371;17697;1
Espírito Santo;21/09/2021;11673;19331;0
Espírito Santo;22/09/2021;18540;19978;0
Espírito Santo;23/09/2021;18076;23903;0
Espírito Santo;24/09/2021;23129;22431;0
Espírito Santo;25/09/2021;37828;21067;0
Espírito Santo;26/09/2021;1080;1048;0
Espírito Santo;27/09/2021;8488;14807;1
Espírito Santo;28/09/2021;9217;18592;0
Espírito Santo;29/09/2021;9628;17473;0
Espírito Santo;30/09/2021;8340;18735;0
Espírito Santo;01/10/2021;5588;17926;1
Espírito Santo;02/10/2021;6805;25620;0
Espírito Santo;03/10/2021;514;140;0
Espírito Santo;04/10/2021;4068;15032;0
Espírito Santo;05/10/2021;4986;19801;0
Espírito Santo;06/10/2021;4583;19539;0
Espírito Santo;07/10/2021;5145;24600;4
Espírito Santo;08/10/2021;3455;19942;0
Espírito Santo;09/10/2021;2321;22407;0
Espírito Santo;10/10/2021;37;257;0
Espírito Santo;11/10/2021;1330;6250;0
Espírito Santo;12/10/2021;54;181;1
Espírito Santo;13/10/2021;2886;22361;0
Espírito Santo;14/10/2021;4209;26659;0
Espírito Santo;15/10/2021;3639;23762;6
Espírito Santo;16/10/2021;4491;23448;0
Espírito Santo;17/10/2021;109;801;0
Espírito Santo;18/10/2021;2950;22073;0
Espírito Santo;19/10/2021;2846;22812;0
Espírito Santo;20/10/2021;2761;27595;6
Espírito Santo;21/10/2021;3014;30464;0
Espírito Santo;22/10/2021;2372;23820;8
Espírito Santo;23/10/2021;1660;20501;2
Espírito Santo;24/10/2021;26;263;0
Espírito Santo;25/10/2021;1875;19753;1
Espírito Santo;26/10/2021;2411;25705;0
Espírito Santo;27/10/2021;2436;25897;4
Espírito Santo;28/10/2021;2502;22738;1
Espírito Santo;29/10/2021;1730;16307;0
Espírito Santo;30/10/2021;1688;12862;0
Espírito Santo;31/10/2021;5;202;0
Espírito Santo;01/11/2021;168;688;0
Espírito Santo;02/11/2021;37;216;0
Espírito Santo;03/11/2021;2033;17841;1
Espírito Santo;04/11/2021;2558;23621;2
Espírito Santo;05/11/2021;2347;19689;1
Espírito Santo;06/11/2021;1500;16016;0
Espírito Santo;07/11/2021;135;727;0
Espírito Santo;08/11/2021;1316;13311;0
Espírito Santo;09/11/2021;1462;15737;1
Espírito Santo;10/11/2021;1750;17723;1
Espírito Santo;11/11/2021;1424;16989;0
Espírito Santo;12/11/2021;1417;13363;0
Espírito Santo;13/11/2021;1301;14472;0
Espírito Santo;14/11/2021;59;659;0
Espírito Santo;15/11/2021;55;970;0
Espírito Santo;16/11/2021;1431;15939;0
Espírito Santo;17/11/2021;1525;20577;4
Espírito Santo;18/11/2021;1710;19606;2
Espírito Santo;19/11/2021;1538;18659;0
Espírito Santo;20/11/2021;1856;24158;0
Espírito Santo;21/11/2021;66;775;0
Espírito Santo;22/11/2021;1276;16314;0
Espírito Santo;23/11/2021;1560;20494;0
Espírito Santo;24/11/2021;1209;13232;2
Espírito Santo;25/11/2021;1756;21656;1
Espírito Santo;26/11/2021;1857;18572;0
Espírito Santo;27/11/2021;1480;11086;1
Espírito Santo;28/11/2021;98;950;0
Espírito Santo;29/11/2021;1273;12807;0
Espírito Santo;30/11/2021;1640;15849;0
Espírito Santo;01/12/2021;1423;15648;1
Espírito Santo;02/12/2021;398;3025;0
Espírito Santo;03/12/2021;884;8549;0
Espírito Santo;04/12/2021;1345;10660;0
Espírito Santo;05/12/2021;82;523;0
Espírito Santo;06/12/2021;1269;10448;0
Espírito Santo;07/12/2021;1357;10656;0
Espírito Santo;08/12/2021;951;8016;4
Espírito Santo;09/12/2021;454;3737;0
Espírito Santo;10/12/2021;1126;11508;3
Espírito Santo;11/12/2021;765;8894;0
